,Datetime,Tweet Id,Text,tweet_clean,no_emoji
3120,2022-07-04 18:22:17+00:00,1544023810243960833,I haven’t cried this much since greys anatomy 🥹🥹 #strangerthingsseason4,I haven ’ t cried this much since anatomy 🥹🥹 strangerthingsseason4,I haven ’ t cried this much since anatomy 🥹🥹 strangerthingsseason4
3121,2022-07-04 18:22:04+00:00,1544023756431101952,"eddie my beloved😚❤️

#wip #strangerthingsseason4 https://t.co/sbWw7e8yk3",my beloved 😚❤️ strangerthingsseason4,my beloved kissing closed eyesheart strangerthingsseason4
3122,2022-07-04 18:22:04+00:00,1544023756166791168,however after this season the Duffer brothers should pay for my therapy :/#strangerthingsseason4 #StrangerThings4 #thedufferbrothers,however after this season the Duffer should pay for my therapy :/ strangerthingsseason4 StrangerThings4,however after this season the Duffer should pay for my therapy :/ strangerthingsseason4 StrangerThings4
3123,2022-07-04 18:21:54+00:00,1544023714156748800,Eleven gives me those super saiyan Goku thrills from back in the days #strangerthingsseason4,Eleven me those super from back in the days strangerthingsseason4,Eleven me those super from back in the days strangerthingsseason4
3124,2022-07-04 18:21:22+00:00,1544023580069056516,"Will Buyer's Villain Arc when???

#strangerthingsseason4 #StrangerThings",Will Buyer ' s Villain Arc when ??? strangerthingsseason4,Will Buyer ' s Villain Arc when ??? strangerthingsseason4
3125,2022-07-04 18:21:14+00:00,1544023547261198345,"Did you like it?

I did my version of Vecna, from stranger things. I love the show and I did a little fan art. And… https://t.co/lz0z26rbTA","Did you like it ? I did my version of , from stranger . I love the show and I did a little fan art . And …","Did you like it ? I did my version of , from stranger . I love the show and I did a little fan art . And …"
3126,2022-07-04 18:21:14+00:00,1544023544085893120,"At this point, Kate Bush is going to buy Netflix. 
💰💰💰#strangerthingsseason4","At this point , Bush is going to buy . 💰💰💰 strangerthingsseason4","At this point , Bush is going to buy . moneybagmoneybagmoneybag strangerthingsseason4"
3127,2022-07-04 18:21:01+00:00,1544023491724410885,So anyone else notice all 80’s style movies/shows with friends like #strangerthingsseason4 follow the same tropes o… https://t.co/Uj5YtV6yKC,So anyone else notice all 80 ’ s style / with like strangerthingsseason4 follow the same o …,So anyone else notice all 80 ’ s style / with like strangerthingsseason4 follow the same o …
3128,2022-07-04 18:21:01+00:00,1544023491720400896,"Ending of #StrangerThings 🔥🔥🥵 Can't Wait for S5 ❤️‍🔥

-
#strangerthingsseason4 https://t.co/QmY8Af2Ufz",Ending of 🔥🔥🥵 Can ' t Wait for S5 ❤️‍🔥 - strangerthingsseason4,Ending of firefirehot Can ' t Wait for S5 ❤‍🔥 - strangerthingsseason4
3129,2022-07-04 18:20:19+00:00,1544023315123240962,"Also the finale of Stranger Things was SOOO good!! #strangerthingsseason4 

Pls don’t make me wait 3 years for the… https://t.co/gMXDwqFpbf",Also the finale of Stranger was good !! strangerthingsseason4 don ’ t make me wait 3 for the …,Also the finale of Stranger was good !! strangerthingsseason4 don ’ t make me wait 3 for the …
3130,2022-07-04 18:20:06+00:00,1544023260689489921,Anyone else think we were getting more than two episodes in Volume 2 of #strangerthingsseason4 Disappointing is an understatement 🤣,Anyone else think we were getting more than two in Volume 2 of strangerthingsseason4 Disappointing is an understatement 🤣,Anyone else think we were getting more than two in Volume 2 of strangerthingsseason4 Disappointing is an understatement rofl
3131,2022-07-04 18:19:54+00:00,1544023211188314115,"💞 Max likes skating...Max loves Movie Friday with Lucas...

#strangerthingsseason4 #StrangerThings https://t.co/Mb57tmfYy7",💞 skating ... Movie with ... strangerthingsseason4,revolving hearts skating ... Movie with ... strangerthingsseason4
3132,2022-07-04 18:19:50+00:00,1544023192255303681,"#strangerthingsseason4 another #Throwback banger by yours truly dat many of U were bumping... #ESSENCEFest
https://t.co/OGciahQhXc",strangerthingsseason4 another Throwback banger by yours truly many of U were bumping ...,strangerthingsseason4 another Throwback banger by yours truly many of U were bumping ...
3133,2022-07-04 18:19:39+00:00,1544023146436640778,"Just running up that hill, making deals with god vibes ✨
Illustrated by yours truly after binging way to many episo… https://t.co/rVHY1D7oYb","Just running up that hill , making with god ✨ by yours truly after way to many …","Just running up that hill , making with god sparkles by yours truly after way to many …"
3134,2022-07-04 18:19:06+00:00,1544023008540516353,A big shout out to @bestofjosephq in #StrangerThings jammin' out to @Metallica 's Master of Puppets!  The dark back… https://t.co/CbpOM7aLN6,A big shout out to in ' out to ' s Master of ! The dark back …,A big shout out to in ' out to ' s Master of ! The dark back …
3135,2022-07-04 18:19:02+00:00,1544022990672633857,"Finished #strangerthingsseason4 last night, it was really good! I feel like it’s the 2nd best season after the 1st.… https://t.co/FbngZhSphD","Finished strangerthingsseason4 last night , it was really good ! I feel like it ’ s the 2nd best season after the 1st .…","Finished strangerthingsseason4 last night , it was really good ! I feel like it ’ s the 2nd best season after the 1st .…"
3136,2022-07-04 18:18:54+00:00,1544022957617471488,"Okay so what happened to Enzo, Murray and Yuri?
What was El’s response to Mikes whole speech?
So many questions… https://t.co/Ux0QYUOlgs","so what to , and ? What was El ’ s response to whole speech ? So many …","so what to , and ? What was El ’ s response to whole speech ? So many …"
3137,2022-07-04 18:18:37+00:00,1544022889191571459,People making fun of Mike ignoring Will’s crying in the van clearly haven’t been on a church work mission trip #strangerthingsseason4,People making fun of Mike Will ’ s crying in the van clearly haven ’ t been on a church work mission trip strangerthingsseason4,People making fun of Mike Will ’ s crying in the van clearly haven ’ t been on a church work mission trip strangerthingsseason4
3138,2022-07-04 18:18:30+00:00,1544022856572493825,"How can an act of terror not be an act of terror? #Denmark #Copenhagen 

#BuildJakapan #strangerthingsseason4… https://t.co/3qCYuCVHZe",How can an act of terror not be an act of terror ? strangerthingsseason4 …,How can an act of terror not be an act of terror ? strangerthingsseason4 …
